client_id,age,anciennete_mois,score_credit,type_compte,pays_residence,limite_credit,alertes_precedentes
926,38,108,612,standard,DE,20000,0
10063,60,191,584,standard,FR,10000,1
4224,55,80,318,premium,MA,10000,0
4406,21,103,316,standard,MA,5000,0
13784,29,211,537,standard,MA,5000,0
2605,33,22,453,premium,MA,10000,1
8632,68,203,530,standard,FR,20000,0
890,44,171,671,standard,FR,10000,0
11629,74,71,496,premium,ES,20000,0
14607,39,195,349,standard,ES,10000,0
9782,73,64,391,pro,ES,20000,0
14932,24,123,763,standard,MA,5000,0
5815,61,11,779,standard,MA,10000,0
12206,31,81,623,premium,FR,10000,0
9440,69,78,753,standard,MA,5000,0
11716,72,130,809,standard,FR,5000,0
2794,49,138,727,standard,MA,10000,1
9182,27,190,620,standard,MA,10000,0
907,33,44,574,standard,GB,10000,2
1356,63,199,489,standard,FR,10000,0
4887,30,49,658,standard,DE,10000,1
1094,21,48,314,premium,MA,5000,1
308,73,102,705,premium,FR,10000,0
12911,68,182,763,premium,ES,10000,0
3927,45,117,682,premium,MA,5000,0
1672,46,81,319,standard,MA,5000,1
9597,65,29,707,standard,MA,20000,1
6785,65,162,758,premium,FR,5000,0
12189,71,159,542,standard,FR,10000,1
9208,54,28,673,premium,GB,5000,0
5239,18,69,599,pro,MA,10000,1
1661,29,191,314,premium,MA,10000,0
10167,28,158,300,standard,MA,5000,1
12064,57,32,535,standard,FR,5000,0
10136,61,57,427,standard,ES,10000,1
10069,57,142,359,standard,FR,10000,0
7000,28,124,825,premium,FR,10000,0
9233,44,14,642,pro,GB,50000,1
1645,51,165,685,pro,FR,10000,0
9738,45,53,472,pro,MA,50000,0
2121,69,7,658,premium,ES,10000,0
285,22,151,356,standard,MA,20000,0
2600,33,207,661,premium,FR,10000,1
35,24,66,485,standard,MA,10000,0
11567,21,117,664,standard,DE,10000,1
14697,68,93,583,standard,FR,5000,0
2024,42,91,396,standard,MA,10000,0
10695,40,74,410,standard,FR,20000,0
10685,23,225,551,standard,ES,20000,0
2787,25,237,615,standard,MA,10000,0
779,37,5,368,standard,ES,10000,0
12872,74,10,441,standard,MA,5000,0
1507,68,5,457,standard,MA,20000,1
3769,38,208,346,pro,MA,5000,1
10462,47,43,739,standard,MA,5000,0
6120,29,208,754,premium,MA,20000,0
14150,43,78,524,pro,MA,10000,1
3239,48,186,563,standard,MA,5000,1
8170,44,95,643,standard,ES,5000,1
14032,64,219,543,standard,MA,5000,0
14268,66,10,519,premium,MA,20000,0
6732,19,132,746,premium,MA,5000,2
6238,64,116,391,standard,FR,5000,0
1487,62,94,662,pro,MA,5000,0
7093,69,185,503,pro,MA,10000,0
11334,18,159,344,standard,ES,10000,0
1413,73,77,788,standard,MA,5000,1
12571,33,26,718,standard,MA,5000,0
1434,73,216,440,premium,MA,10000,0
14540,43,183,770,standard,GB,10000,1
13103,53,78,840,premium,MA,10000,1
5098,44,23,774,premium,MA,5000,1
8780,58,48,369,standard,MA,5000,0
6620,28,134,733,standard,DE,20000,2
9528,70,17,757,standard,MA,10000,0
14847,19,73,383,standard,DE,20000,1
5647,42,42,766,pro,MA,5000,0
12024,27,26,566,premium,ES,5000,1
10659,33,205,668,standard,MA,10000,1
5997,55,63,459,standard,FR,5000,0
9456,54,239,541,standard,MA,50000,0
8808,59,61,744,standard,DE,5000,1
13087,26,194,330,standard,DE,10000,0
3024,31,223,471,standard,ES,10000,0
1893,73,3,765,premium,FR,5000,1
4201,35,186,597,standard,FR,5000,0
8024,24,1,482,premium,FR,5000,0
11908,60,137,794,premium,FR,10000,0
10709,21,162,539,premium,FR,5000,1
7240,54,141,530,standard,MA,5000,0
6795,70,31,311,standard,FR,20000,0
10137,71,99,404,standard,MA,20000,0
5789,68,193,420,standard,FR,10000,0
7812,60,120,393,standard,ES,10000,0
14928,60,109,431,pro,MA,5000,0
8146,34,90,632,premium,ES,10000,0
4591,18,216,526,premium,ES,5000,0
14485,36,5,416,standard,MA,5000,0
8174,34,127,842,standard,MA,10000,1
12152,30,94,571,standard,DE,50000,1
1727,23,168,467,premium,DE,5000,0
8183,29,117,516,premium,MA,10000,0
11412,40,199,707,standard,MA,5000,0
3402,44,118,705,standard,FR,5000,0
2377,70,116,359,standard,FR,5000,0
12390,51,46,655,standard,DE,10000,0
1694,55,168,308,premium,ES,10000,1
3498,22,208,395,standard,ES,10000,0
14423,21,117,421,premium,ES,20000,0
9248,18,110,795,standard,FR,5000,1
2715,40,190,739,premium,ES,10000,0
1803,49,218,516,pro,GB,20000,0
7646,47,88,588,standard,MA,5000,0
3306,38,23,370,pro,ES,5000,0
9487,66,3,567,premium,MA,20000,0
10204,43,47,371,pro,MA,10000,1
14880,68,226,582,premium,MA,5000,0
8175,33,49,752,standard,MA,10000,0
3054,52,14,310,pro,FR,5000,0
12665,71,159,386,standard,ES,10000,0
9469,60,102,323,standard,MA,5000,0
6572,50,50,392,standard,FR,20000,1
14388,67,3,831,standard,GB,20000,0
2274,57,152,637,standard,GB,20000,1
7087,60,97,784,standard,MA,10000,1
9228,62,88,829,standard,MA,10000,0
650,26,145,491,standard,MA,10000,0
1441,44,218,692,standard,MA,5000,0
8425,53,173,447,premium,FR,10000,1
5009,21,42,719,premium,ES,5000,1
9970,34,121,786,standard,MA,5000,0
4530,51,199,488,pro,MA,5000,0
11801,28,101,774,premium,MA,5000,0
1954,26,126,417,standard,MA,10000,0
3393,42,215,357,standard,MA,5000,1
1897,68,148,391,standard,FR,5000,1
6654,34,199,433,standard,MA,10000,0
9555,19,79,745,standard,MA,20000,1
11974,57,221,597,standard,FR,5000,0
388,50,200,477,standard,MA,20000,0
1119,18,200,474,premium,GB,5000,0
7111,26,98,328,premium,MA,5000,0
2879,28,207,710,premium,MA,10000,0
9637,66,141,562,premium,MA,5000,0
6747,52,63,364,pro,ES,5000,0
9280,24,70,486,standard,MA,10000,0
540,22,112,682,standard,FR,5000,2
9671,53,12,598,premium,ES,50000,2
5446,22,94,321,standard,ES,10000,0
8374,69,51,582,premium,DE,20000,0
13620,49,33,685,standard,MA,20000,1
9880,52,115,818,premium,MA,5000,0
460,54,180,781,standard,MA,10000,0
13868,65,159,534,premium,MA,5000,0
2297,23,169,690,standard,FR,5000,0
7667,41,221,781,standard,MA,20000,0
11680,30,110,712,standard,FR,20000,0
8047,44,57,725,premium,MA,20000,0
835,71,101,590,premium,FR,5000,0
13458,46,106,685,standard,MA,10000,1
11516,26,51,635,standard,MA,5000,0
8105,59,228,660,premium,MA,20000,0
2290,23,120,640,premium,MA,10000,0
5897,69,180,775,premium,MA,5000,0
6237,30,12,691,standard,ES,5000,0
5202,59,211,458,premium,MA,5000,2
3131,64,3,304,premium,MA,5000,0
4470,63,32,676,standard,MA,20000,0
945,26,150,681,standard,ES,20000,0
4235,51,169,848,premium,MA,10000,0
8533,31,142,476,premium,FR,5000,0
1343,26,191,531,standard,ES,5000,0
12842,58,200,814,standard,FR,20000,0
8889,64,53,400,standard,MA,5000,0
12343,68,61,557,standard,FR,50000,0
9269,67,78,327,standard,MA,5000,0
10606,38,34,525,standard,ES,50000,1
7125,18,116,512,standard,MA,5000,0
8067,26,211,413,premium,MA,5000,0
360,56,69,572,premium,FR,20000,1
8941,58,100,606,premium,MA,20000,0
10624,73,84,350,standard,MA,20000,0
11863,50,151,451,standard,MA,10000,0
12209,59,133,432,pro,MA,10000,1
8495,49,222,518,standard,DE,5000,0
2381,36,175,586,standard,ES,5000,0
2844,53,187,537,standard,MA,10000,0
6478,33,22,441,standard,MA,20000,0
10786,54,182,447,standard,MA,10000,0
6396,54,113,737,standard,FR,5000,1
9380,19,121,654,standard,MA,20000,0
14100,72,144,558,standard,MA,20000,0
3960,29,33,567,premium,MA,20000,0
9748,56,145,757,premium,MA,50000,0
3373,56,210,443,standard,MA,5000,0
3401,66,220,454,standard,FR,10000,1
7649,50,52,439,premium,MA,5000,0
6534,39,101,727,standard,MA,10000,0
11415,72,196,323,standard,GB,5000,0
6577,61,73,536,standard,FR,5000,0
10097,20,41,422,premium,MA,20000,0
2458,48,117,766,standard,MA,20000,0
6500,53,69,547,standard,GB,50000,3
1265,53,205,846,standard,MA,5000,1
910,41,211,532,standard,MA,5000,0
12864,54,142,578,standard,MA,10000,0
7112,23,30,714,standard,MA,10000,0
8845,24,20,823,standard,MA,5000,0
3913,24,216,414,standard,MA,20000,1
6702,43,67,593,standard,MA,5000,0
3632,36,191,779,pro,MA,5000,1
13745,37,166,328,premium,MA,10000,0
6381,68,167,821,standard,ES,10000,0
11480,52,138,672,pro,FR,5000,0
14929,50,135,813,premium,DE,20000,3
11170,32,187,813,standard,ES,20000,1
295,34,129,558,standard,MA,10000,0
9580,62,22,322,premium,DE,20000,0
4929,46,113,745,standard,FR,5000,0
14657,37,228,758,standard,FR,5000,1
13369,37,86,409,standard,FR,5000,0
798,72,181,570,standard,MA,5000,0
3995,28,10,392,pro,MA,5000,0
5466,18,124,519,standard,DE,20000,0
10897,68,62,336,standard,ES,20000,1
12646,44,180,671,standard,MA,20000,0
5384,70,74,535,premium,DE,50000,1
13999,48,111,639,standard,ES,5000,2
13133,62,239,684,standard,MA,5000,0
14012,19,181,534,pro,MA,10000,1
6171,21,52,485,premium,MA,50000,0
12059,30,71,789,standard,MA,10000,0
7560,19,2,308,standard,MA,10000,1
2151,39,185,672,premium,FR,20000,0
14162,61,115,475,standard,MA,20000,2
7130,73,22,674,standard,FR,10000,0
5963,31,220,496,premium,MA,5000,0
2883,54,78,469,pro,MA,10000,0
6372,20,127,512,standard,MA,10000,0
13499,43,159,546,premium,DE,50000,1
661,58,118,526,standard,MA,10000,0
4683,18,176,811,standard,FR,10000,0
13451,61,71,691,standard,MA,5000,0
9256,40,143,684,pro,MA,10000,0
8147,26,24,349,standard,DE,10000,0
1907,54,4,374,standard,FR,5000,3
13205,68,236,821,premium,MA,20000,0
11795,64,196,521,premium,FR,5000,0
1194,27,27,493,pro,FR,5000,0
13229,28,6,784,standard,FR,5000,0
12599,25,198,791,premium,ES,50000,0
7275,48,190,343,standard,FR,10000,0
14103,52,177,579,standard,MA,5000,0
1435,60,136,613,premium,MA,5000,0
9747,64,29,460,standard,ES,5000,0
5038,48,105,843,premium,FR,10000,2
10502,24,59,761,premium,FR,5000,0
14539,65,91,306,standard,ES,5000,1
46,53,129,417,standard,FR,20000,0
13964,42,2,409,premium,ES,50000,1
4888,18,83,329,standard,MA,10000,0
11899,72,162,806,standard,MA,10000,0
1003,22,25,734,premium,FR,10000,0
7205,26,180,479,standard,DE,20000,0
12192,48,57,847,premium,MA,10000,0
2922,43,107,619,standard,FR,10000,0
11224,32,57,450,standard,MA,10000,0
1914,35,105,430,standard,ES,5000,0
11611,46,204,794,premium,MA,5000,2
527,31,178,641,standard,MA,10000,1
13622,63,48,750,pro,GB,50000,0
7939,56,6,305,standard,MA,20000,0
10858,73,22,636,premium,DE,20000,0
3797,35,96,778,standard,FR,5000,1
2570,35,181,469,premium,MA,5000,0
9716,74,24,727,pro,ES,5000,2
6538,69,13,658,pro,MA,5000,0
6566,48,87,449,standard,DE,20000,0
5801,63,130,382,standard,ES,5000,0
13931,61,47,364,pro,MA,20000,0
2534,18,230,650,standard,MA,20000,0
13697,25,187,377,standard,FR,5000,0
9632,71,183,733,standard,FR,20000,0
8907,61,15,598,standard,MA,20000,1
2247,40,198,351,premium,MA,5000,0
6706,18,117,448,standard,MA,10000,0
4240,32,205,313,standard,MA,10000,1
11690,25,220,377,standard,MA,20000,0
7681,23,98,593,standard,MA,10000,0
6475,49,3,534,premium,FR,5000,0
4671,33,49,825,standard,ES,10000,1
14178,64,211,702,standard,MA,10000,0
1454,68,126,682,standard,FR,20000,1
213,70,46,683,standard,MA,5000,0
2022,70,176,392,standard,ES,5000,0
1885,50,31,333,standard,MA,5000,0
6643,48,187,737,premium,MA,5000,0
5406,40,29,509,standard,MA,20000,0
12136,21,4,832,standard,ES,20000,1
409,70,175,475,standard,GB,20000,1
6600,24,127,418,standard,FR,10000,1
7538,29,45,843,premium,MA,20000,0
5150,73,176,738,standard,MA,10000,1
12630,29,228,676,premium,MA,5000,1
2985,35,1,831,standard,MA,10000,0
14952,19,184,716,standard,MA,5000,2
9223,35,139,674,standard,MA,10000,0
14861,26,238,321,standard,DE,50000,0
11682,69,96,312,standard,MA,5000,0
13289,55,133,796,premium,MA,5000,0
9143,51,5,839,standard,FR,10000,0
4493,51,11,634,premium,DE,20000,1
4903,27,102,745,standard,MA,20000,0
14458,49,134,416,standard,MA,5000,1
8126,55,83,655,premium,ES,5000,0
8347,19,155,754,premium,FR,5000,0
6604,61,100,412,standard,FR,10000,0
1993,41,156,692,standard,FR,5000,0
7572,53,197,517,premium,ES,5000,0
11776,63,65,424,premium,MA,10000,0
2169,35,50,775,standard,MA,20000,2
3990,54,231,365,standard,MA,10000,0
11816,42,97,478,standard,MA,20000,0
7706,69,33,580,pro,MA,5000,0
11085,52,75,832,standard,MA,5000,0
8683,27,43,819,standard,MA,10000,0
773,67,21,699,standard,MA,20000,0
6075,70,39,633,pro,MA,20000,0
9036,45,156,359,pro,MA,20000,0
1256,34,58,742,premium,MA,20000,0
6751,65,174,704,standard,FR,20000,0
13780,47,56,536,premium,MA,10000,0
4410,62,165,405,premium,MA,10000,0
7615,36,69,669,premium,ES,5000,0
10960,30,15,492,premium,FR,10000,0
861,71,37,494,standard,FR,5000,2
651,72,2,489,pro,MA,20000,1
3975,27,13,506,pro,MA,5000,0
7426,35,232,542,standard,GB,5000,0
10482,23,52,423,standard,MA,10000,0
8890,55,165,670,standard,MA,10000,0
11983,70,127,484,pro,FR,5000,0
8802,56,219,524,standard,FR,10000,0
14930,66,142,582,standard,MA,20000,0
2093,36,129,716,standard,MA,20000,0
7264,19,16,559,premium,MA,50000,1
4928,22,201,793,premium,MA,50000,0
10281,51,212,843,standard,MA,5000,0
10676,27,41,760,standard,MA,10000,0
4430,37,217,435,pro,DE,20000,1
552,45,145,794,premium,MA,10000,0
11006,27,224,314,standard,DE,20000,0
5951,44,19,652,standard,DE,5000,0
9506,58,54,790,premium,FR,5000,0
14624,31,139,304,pro,FR,5000,0
14568,54,200,566,standard,MA,10000,1
12471,45,159,587,pro,DE,5000,0
1468,21,69,460,standard,MA,5000,0
9950,65,63,384,premium,MA,5000,0
11600,61,120,441,standard,MA,5000,1
11371,32,56,507,standard,MA,10000,1
3623,34,1,647,standard,MA,5000,0
5302,32,141,506,standard,MA,20000,0
5019,20,94,612,pro,MA,5000,0
9500,25,9,414,standard,FR,20000,0
12918,65,203,307,premium,MA,10000,0
3478,18,118,845,pro,FR,5000,0
7972,44,43,598,pro,MA,50000,1
5775,59,137,751,standard,FR,20000,0
884,44,111,821,standard,DE,50000,0
11678,55,184,409,standard,FR,10000,0
7637,37,41,817,standard,MA,10000,0
5959,72,196,730,standard,DE,5000,1
13051,54,237,665,standard,MA,20000,0
14185,39,137,591,standard,FR,5000,0
769,19,228,671,premium,MA,10000,1
7982,28,26,774,standard,MA,5000,0
212,49,4,345,premium,FR,20000,0
8153,24,34,536,premium,MA,5000,0
11175,61,95,699,standard,DE,20000,0
11011,25,92,485,standard,MA,10000,0
11730,39,197,316,standard,FR,5000,0
10601,47,130,482,pro,DE,10000,0
6936,70,9,503,premium,MA,5000,0
2613,41,160,650,standard,MA,50000,0
7716,21,169,814,standard,DE,10000,1
1540,24,6,734,premium,MA,10000,0
2206,21,11,691,standard,MA,10000,0
7079,28,197,604,standard,MA,10000,1
5553,66,50,806,standard,GB,5000,0
2283,47,176,544,standard,FR,5000,0
6501,18,104,691,premium,MA,10000,0
4133,67,117,842,standard,MA,20000,0
6460,56,77,510,standard,FR,10000,0
4706,60,169,568,standard,MA,10000,0
2366,73,9,807,standard,FR,20000,1
11508,70,66,637,premium,ES,10000,1
6376,23,123,766,standard,MA,5000,1
7318,46,94,829,standard,GB,10000,0
7283,62,11,562,standard,FR,10000,0
8792,20,109,576,premium,ES,10000,2
14748,71,14,794,standard,MA,10000,1
4179,44,56,632,standard,MA,5000,0
687,48,149,528,standard,GB,20000,0
12288,20,225,563,standard,MA,20000,0
2209,25,223,774,pro,ES,5000,0
13194,62,188,381,standard,MA,50000,1
8403,36,54,534,standard,MA,5000,0
5025,42,59,831,standard,FR,10000,0
2978,57,137,663,premium,MA,5000,0
5614,62,195,380,standard,ES,10000,0
4554,68,179,648,standard,DE,10000,0
10742,37,238,579,standard,MA,10000,1
3088,60,80,349,premium,MA,20000,0
3555,23,78,370,standard,FR,10000,0
11545,38,7,581,standard,ES,20000,1
9096,28,164,520,premium,MA,20000,0
4000,38,92,426,standard,MA,10000,0
1665,69,205,474,standard,ES,10000,0
6288,24,74,625,premium,FR,20000,0
2332,54,14,370,standard,MA,10000,1
9252,25,74,592,standard,ES,5000,0
5024,59,45,747,pro,FR,20000,0
924,38,113,827,premium,MA,10000,1
2910,63,199,648,premium,DE,5000,1
6559,37,152,802,standard,MA,10000,1
12596,40,109,700,standard,FR,10000,1
132,60,111,513,premium,ES,5000,1
351,35,167,421,standard,ES,5000,0
2262,24,116,571,premium,MA,5000,1
12553,36,107,598,standard,MA,5000,0
2358,26,177,636,premium,DE,10000,1
13727,31,127,350,premium,MA,10000,0
10441,63,26,653,standard,MA,5000,1
11782,62,34,554,premium,FR,5000,0
811,24,150,545,premium,FR,10000,1
3460,37,91,555,standard,MA,5000,0
73,56,190,727,standard,MA,20000,0
6896,38,205,520,pro,MA,10000,0
947,72,160,538,standard,DE,5000,0
13124,42,20,461,standard,DE,5000,0
2980,18,157,577,standard,FR,5000,0
5836,34,128,537,standard,MA,5000,1
12912,42,66,425,premium,MA,20000,0
11794,30,237,796,premium,MA,20000,0
7442,56,2,484,standard,FR,10000,1
9620,47,165,665,standard,FR,5000,0
14174,58,114,312,standard,DE,5000,1
4735,39,84,383,standard,FR,5000,1
11205,65,139,736,standard,MA,50000,0
1351,48,35,446,premium,FR,5000,1
7040,67,210,812,standard,DE,5000,0
8971,59,44,548,premium,MA,50000,0
14301,19,39,404,standard,FR,10000,0
4700,23,28,507,pro,MA,10000,1
7588,56,133,368,standard,ES,5000,0
702,22,104,352,pro,MA,50000,1
12825,49,228,503,standard,MA,10000,0
12741,21,119,320,pro,GB,10000,1
10533,71,148,481,standard,MA,5000,1
1601,49,17,510,premium,FR,5000,2
5312,37,118,475,standard,FR,5000,1
9156,56,32,545,standard,GB,20000,0
12441,64,43,477,standard,ES,20000,2
9298,53,238,372,premium,DE,20000,0
10663,68,6,333,pro,FR,10000,0
12139,30,41,800,standard,MA,50000,1
12180,52,151,651,standard,DE,5000,0
1408,74,165,335,standard,MA,5000,0
11788,47,114,422,standard,MA,20000,0
6894,35,51,798,standard,ES,5000,0
4575,37,80,602,standard,ES,10000,0
897,56,229,390,standard,GB,5000,0
195,50,111,529,standard,MA,10000,0
4244,53,70,792,premium,MA,20000,0
7859,70,105,333,premium,MA,10000,0
546,47,75,796,premium,DE,5000,0
8626,39,138,611,standard,MA,10000,0
14564,24,235,744,standard,MA,20000,0
8368,61,236,560,standard,MA,10000,0
6669,54,38,338,premium,MA,5000,0
1048,18,18,636,premium,GB,5000,0
1903,62,41,773,premium,DE,10000,0
4296,30,52,725,pro,DE,5000,0
14064,24,169,643,pro,MA,50000,0
5850,59,43,844,standard,ES,20000,0
5060,59,202,558,standard,FR,5000,2
4675,44,199,767,premium,MA,20000,0
6847,48,171,590,standard,GB,20000,0
12787,33,75,669,standard,MA,5000,0
7378,22,202,310,standard,MA,10000,0
6004,63,144,669,standard,MA,10000,0
408,33,190,492,premium,MA,20000,0
10571,72,66,547,standard,FR,10000,0
11767,29,19,379,premium,MA,10000,0
4141,74,203,442,standard,MA,10000,1
2218,73,228,393,pro,FR,20000,0
14902,67,5,567,premium,DE,10000,0
7747,28,212,712,standard,MA,10000,0
6718,48,19,589,pro,MA,5000,0
153,52,201,444,standard,MA,5000,0
12735,62,175,471,standard,MA,5000,0
12220,66,218,466,pro,ES,5000,0
2030,67,233,669,premium,MA,10000,1
2733,33,199,617,premium,FR,20000,0
10416,41,79,766,pro,MA,5000,0
36,62,120,711,pro,MA,20000,1
6230,24,235,418,premium,MA,10000,0
334,56,18,379,standard,FR,5000,1
6561,38,61,464,standard,GB,5000,0
14520,37,79,778,standard,FR,10000,0
14701,60,120,695,standard,MA,5000,0
450,37,139,605,standard,DE,10000,1
8767,60,211,507,standard,ES,5000,0
4721,45,158,488,premium,MA,5000,1
10493,59,133,608,standard,MA,10000,1
951,61,146,811,pro,MA,5000,0
8220,18,188,758,pro,MA,10000,1
1162,50,201,714,standard,MA,5000,0
816,49,60,589,premium,MA,5000,1
680,42,224,760,pro,MA,5000,2
5901,20,12,376,premium,ES,20000,0
13393,70,103,533,standard,ES,20000,2
13869,20,133,624,premium,GB,20000,0
10125,26,204,617,standard,FR,50000,0
800,50,214,709,standard,FR,5000,0
6246,57,163,602,standard,FR,20000,0
3928,47,95,612,standard,MA,5000,1
10521,35,179,784,pro,MA,10000,0
14086,20,188,565,standard,FR,10000,0
4101,48,80,834,standard,MA,5000,0
13572,61,228,481,standard,DE,5000,0
2493,20,162,817,standard,MA,5000,1
969,53,176,788,pro,MA,20000,0
14431,56,156,432,standard,MA,10000,1
4195,28,114,573,standard,ES,5000,0
2165,21,110,364,premium,ES,20000,0
11131,40,23,834,standard,ES,5000,0
13944,73,168,327,standard,DE,10000,0
10382,19,72,356,standard,FR,20000,1
12370,19,76,679,standard,MA,5000,1
581,19,216,322,standard,MA,10000,0
2033,47,239,329,premium,MA,5000,0
12817,61,85,342,standard,MA,10000,1
3753,43,143,387,standard,FR,5000,1
14595,40,12,811,premium,FR,5000,1
5153,66,45,629,standard,ES,5000,1
9892,70,37,435,standard,MA,5000,0
4874,66,165,365,standard,DE,20000,2
3378,68,9,606,standard,MA,20000,2
6935,61,141,338,standard,ES,5000,1
10041,39,88,819,standard,MA,10000,0
12795,20,56,468,premium,MA,5000,0
3935,35,168,827,standard,MA,5000,0
7230,66,155,730,standard,DE,5000,0
14214,37,12,794,standard,DE,10000,2
395,70,142,686,premium,MA,10000,0
8264,19,122,480,standard,MA,20000,0
8258,43,97,550,standard,ES,5000,0
13183,70,127,389,premium,MA,10000,1
5593,59,227,428,standard,MA,50000,2
1195,47,186,732,standard,ES,5000,0
9308,63,2,530,premium,GB,5000,0
7064,37,157,705,premium,ES,20000,0
7963,21,61,655,standard,FR,20000,0
12648,44,223,336,standard,FR,10000,1
1465,62,171,762,standard,MA,5000,0
4877,48,99,636,premium,FR,10000,0
13026,68,183,796,premium,MA,5000,0
7166,53,125,311,standard,MA,10000,0
3278,63,89,389,standard,FR,5000,1
13024,24,209,390,standard,ES,10000,0
12880,58,159,626,standard,ES,5000,1
13860,42,38,621,standard,FR,20000,0
11158,44,199,374,pro,FR,5000,0
4994,59,73,433,standard,MA,10000,0
10620,19,35,594,premium,DE,10000,0
1317,50,15,445,pro,MA,5000,1
6911,35,64,551,standard,GB,5000,0
3317,41,28,739,standard,MA,5000,0
3445,64,226,404,standard,MA,10000,0
2509,63,113,504,pro,FR,20000,2
13971,72,77,650,standard,MA,5000,1
7926,64,173,621,premium,ES,10000,2
10475,69,42,793,standard,MA,10000,1
12127,55,187,441,premium,ES,5000,1
14266,48,186,340,standard,MA,5000,1
12204,26,7,413,standard,MA,10000,0
10665,52,225,589,standard,MA,10000,0
124,73,171,776,standard,DE,10000,0
9178,62,58,657,premium,ES,50000,0
7620,44,69,386,standard,MA,5000,1
6257,43,28,807,pro,FR,5000,0
5782,69,29,778,standard,FR,20000,1
10162,55,179,637,premium,ES,10000,0
11698,66,145,597,standard,FR,10000,0
12198,50,135,518,standard,FR,20000,2
8381,70,164,472,premium,FR,20000,0
4945,22,227,760,standard,ES,10000,1
11621,42,226,489,standard,MA,20000,0
3605,42,111,731,standard,FR,20000,1
